<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BTCUSDT,d,20170927,000000,3882.3600,4249.9400,3872.8100,4193.0000,628.170966,4193.0000,5718
BTCUSDT,d,20170928,000000,4192.1100,4300.0000,4101.0000,4174.5000,849.785325,4174.5000,5718
BTCUSDT,d,20170929,000000,4178.9800,4263.8600,3952.0100,4174.6900,1602.309565,4174.6900,5718
BTCUSDT,d,20170930,000000,4175.0000,4380.0000,4138.1000,4378.5100,720.353183,4378.5100,5718
BTCUSDT,d,20171001,000000,4378.4900,4406.5200,4240.0400,4378.4800,726.963685,4378.4800,5718
BTCUSDT,d,20171002,000000,4400.0000,4561.6300,4360.0000,4380.0000,655.756974,4380.0000,5718
BTCUSDT,d,20171003,000000,4380.0000,4467.3300,4180.8000,4310.0000,1082.323563,4310.0000,5718
BTCUSDT,d,20171004,000000,4314.9000,4373.0000,4142.0000,4208.5900,868.465101,4208.5900,5718
BTCUSDT,d,20171005,000000,4208.5900,4355.0000,4110.0000,4292.4300,779.138638,4292.4300,5718
BTCUSDT,d,20171006,000000,4318.9900,4417.0000,4292.0000,4369.0000,506.529176,4369.0000,5718
BTCUSDT,d,20171007,000000,4369.0000,4479.5000,4312.5600,4423.0000,297.5975,4423.000,5718
BTCUSDT,d,20171008,000000,4425.0000,4658.0000,4425.0000,4640.0000,518.462004,4640.0000,5718
BTCUSDT,d,20171009,000000,4640.0000,4889.9800,4550.0000,4786.9500,646.463145,4786.950,5718
BTCUSDT,d,20171010,000000,4786.9500,4960.0000,4680.5900,4783.0600,1043.221773,4783.060,5718
BTCUSDT,d,20171011,000000,4783.0600,4881.6100,4710.0000,4821.4300,753.429396,4821.4300,5718
BTCUSDT,d,20171012,000000,4821.4300,5439.9900,4810.1600,5430.0000,1276.701482,5430.0000,5718
BTCUSDT,d,20171013,000000,5439.9900,5846.1700,5379.8400,5649.9800,1879.82762,5649.980,5718
BTCUSDT,d,20171014,000000,5650.0000,5900.0000,5580.0100,5869.9900,970.759046,5869.9900,5718
BTCUSDT,d,20171015,000000,5855.0300,5922.3000,5400.0100,5709.9900,1343.523375,5709.990,5718
BTCUSDT,d,20171016,000000,5710.0000,5788.9100,5585.1900,5760.0200,1528.996462,5760.0200,5718
BTCUSDT,d,20171017,000000,5760.0000,5774.9800,5508.6300,5595.0000,1429.869376,5595.000,5718
BTCUSDT,d,20171018,000000,5595.0000,5596.0000,5037.9500,5512.0600,2317.804373,5512.060,5718
BTCUSDT,d,20171019,000000,5513.0000,5710.0000,5490.2600,5683.9000,1881.722107,5683.9000,5718
BTCUSDT,d,20171020,000000,5683.3100,6110.0000,5600.0000,6010.0100,1972.97722,6010.0100,5718
BTCUSDT,d,20171021,000000,6013.7200,6171.0000,5850.0300,6024.9700,1664.307693,6024.9700,5718
BTCUSDT,d,20171022,000000,6003.2700,6060.0000,5720.0300,5950.0200,1362.092216,5950.0200,5718
BTCUSDT,d,20171023,000000,5975.0000,6080.0000,5621.0300,5915.9300,1812.557715,5915.9300,5718
BTCUSDT,d,20171024,000000,5909.4700,5925.0000,5450.0000,5477.0300,2580.418767,5477.0300,5718
BTCUSDT,d,20171025,000000,5506.9200,5704.9600,5286.9800,5689.9900,2282.813205,5689.9900,5718
BTCUSDT,d,20171026,000000,5670.1000,5939.9900,5650.0000,5861.7700,1972.965882,5861.7700,5718
BTCUSDT,d,20171027,000000,5861.7700,5980.0000,5649.2400,5768.8300,1403.706416,5768.8300,5718
BTCUSDT,d,20171028,000000,5768.7900,5850.0200,5630.0300,5719.6400,1276.754412,5719.6400,5718
BTCUSDT,d,20171029,000000,5709.9800,6189.8800,5648.0100,6169.9800,1804.778173,6169.9800,5718
BTCUSDT,d,20171030,000000,6133.0100,6248.6800,6030.0000,6120.5000,1473.687043,6120.5000,5718
BTCUSDT,d,20171031,000000,6120.5200,6498.0100,6100.0000,6463.0000,1511.774925,6463.0000,5718
BTCUSDT,d,20171101,000000,6463.0000,6774.6700,6338.0200,6753.9800,1675.615188,6753.9800,5718
BTCUSDT,d,20171102,000000,6753.9800,7300.0000,6685.1000,7019.9800,2503.610803,7019.9800,5718
BTCUSDT,d,20171103,000000,7010.3100,7346.3400,6923.0000,7115.0400,1891.497592,7115.0400,5718
BTCUSDT,d,20171104,000000,7115.0200,7480.9900,6901.0000,7357.0900,1399.191767,7357.0900,5718
BTCUSDT,d,20171105,000000,7357.2700,7590.2500,7279.0200,7345.0100,1207.83233,7345.0100,5718
BTCUSDT,d,20171106,000000,7345.1000,7401.0000,6906.0000,6960.1200,1763.019261,6960.1200,5718
BTCUSDT,d,20171107,000000,6981.7200,7198.4900,6901.0000,7064.0400,1440.259494,7064.0400,5718
BTCUSDT,d,20171108,000000,7070.0000,7770.0200,6651.0000,7303.0000,2822.298802,7303.000,5718
BTCUSDT,d,20171109,000000,7303.0100,7392.0000,7015.0000,7079.9900,1913.398308,7079.9900,5718
BTCUSDT,d,20171110,000000,7079.0000,7279.9100,6255.0100,6506.9800,3254.704105,6506.980,5718
BTCUSDT,d,20171111,000000,6503.0000,6797.9800,6100.0000,6245.0500,2754.156861,6245.050,5718
BTCUSDT,d,20171112,000000,6245.0500,6630.0000,5325.0100,5811.0300,4968.483069,5811.0300,5718
BTCUSDT,d,20171113,000000,5839.9400,6697.4700,5699.9900,6465.9900,2621.243039,6465.9900,5718
BTCUSDT,d,20171114,000000,6465.9900,6684.9800,6311.0700,6574.9900,1254.292531,6574.990,5718
BTCUSDT,d,20171115,000000,6575.9900,7298.0000,6575.9900,7240.0600,1779.605845,7240.0600,5718
BTCUSDT,d,20171116,000000,7240.1400,7940.0000,7076.0000,7864.5000,2331.95675,7864.500,5718
BTCUSDT,d,20171117,000000,7876.9800,7989.0000,7451.0000,7699.1900,3982.395925,7699.1900,5718
BTCUSDT,d,20171118,000000,7680.0100,7819.9900,7422.0000,7761.9400,3954.266477,7761.940,5718
BTCUSDT,d,20171119,000000,7761.9400,8123.1500,7650.3300,8038.0000,3867.340444,8038.000,5718
BTCUSDT,d,20171120,000000,8057.1100,8319.9900,7954.0000,8212.0000,3886.634348,8212.0000,5718
BTCUSDT,d,20171121,000000,8212.4900,8400.0000,7801.0000,8119.5100,4544.474016,8119.5100,5718
BTCUSDT,d,20171122,000000,8091.0900,8322.6800,8091.0900,8205.9200,3545.00571,8205.9200,5718
BTCUSDT,d,20171123,000000,8233.0300,8260.0000,8000.0000,8019.9900,4093.952687,8019.9900,5718
BTCUSDT,d,20171124,000000,8019.9700,8369.0000,7850.0000,8138.0000,4411.789112,8138.0000,5718
BTCUSDT,d,20171125,000000,8138.9900,8734.7800,8090.0000,8700.0100,4292.623682,8700.0100,5718
BTCUSDT,d,20171126,000000,8700.0400,9350.0000,8604.7200,9128.0200,4147.380237,9128.0200,5718
BTCUSDT,d,20171127,000000,9128.0000,9654.2800,9112.0400,9650.0000,4521.625707,9650.0000,5718
BTCUSDT,d,20171128,000000,9650.0000,9939.0000,9570.5000,9896.8000,4917.210985,9896.8000,5718
BTCUSDT,d,20171129,000000,9896.7900,11300.0300,8520.0000,9687.8800,13352.538715,9687.8800,5718
BTCUSDT,d,20171130,000000,9687.8800,10900.0000,8850.8000,9838.9600,9389.574329,9838.9600,5718
BTCUSDT,d,20171201,000000,9837.0000,10898.0000,9380.0000,10782.9900,6134.923633,10782.9900,5718
BTCUSDT,d,20171202,000000,10775.0400,11190.0000,10620.0000,10890.0100,4765.439757,10890.0100,5718
BTCUSDT,d,20171203,000000,10902.6900,11825.0000,10500.0000,11165.4100,5346.636524,11165.4100,5718
BTCUSDT,d,20171204,000000,11165.4100,11600.0000,10802.0000,11579.0000,4663.424562,11579.0000,5718
BTCUSDT,d,20171205,000000,11571.0300,11853.0000,11447.6800,11699.9900,5550.732055,11699.9900,5718
BTCUSDT,d,20171206,000000,11699.9900,13615.2300,11665.5800,13550.0500,6707.946319,13550.0500,5718
BTCUSDT,d,20171207,000000,13541.0100,16649.9600,13050.0000,16599.0000,7487.065695,16599.0000,5718
BTCUSDT,d,20171208,000000,16599.0000,17204.9900,14015.0000,15880.0000,17589.013136,15880.0000,5718
BTCUSDT,d,20171209,000000,15880.0100,16269.3000,12535.0000,14656.0700,13918.758687,14656.0700,5718
BTCUSDT,d,20171210,000000,14664.0100,15720.1200,12368.0000,14899.9800,16553.037173,14899.980,5718
BTCUSDT,d,20171211,000000,14946.2600,17470.0000,14901.0800,16587.9700,11820.401762,16587.9700,5718
BTCUSDT,d,20171212,000000,16587.9700,16976.4500,15875.0000,16349.9900,9436.802411,16349.990,5718
BTCUSDT,d,20171213,000000,16349.9900,16546.0000,14666.5600,16033.2900,12416.328801,16033.290,5718
BTCUSDT,d,20171214,000000,16030.3400,16445.0000,15450.0000,16334.9800,11616.867151,16334.9800,5718
BTCUSDT,d,20171215,000000,16334.9800,17991.0000,16298.4500,17539.8300,9181.273947,17539.8300,5718
BTCUSDT,d,20171216,000000,17516.8100,19539.0000,17190.0100,19102.6600,4202.628709,19102.660,5718
BTCUSDT,d,20171217,000000,19120.1900,19798.6800,18510.0000,18860.0200,9177.183434,18860.0200,5718
BTCUSDT,d,20171218,000000,18860.0400,19300.0000,17029.9800,18856.2500,10624.633071,18856.250,5718
BTCUSDT,d,20171219,000000,18856.2500,18950.0000,16300.0000,17295.2000,13210.74822,17295.2000,5718
BTCUSDT,d,20171220,000000,17295.2000,17720.3500,14777.6600,16488.9800,13450.496693,16488.980,5718
BTCUSDT,d,20171221,000000,16480.5200,17309.5000,14022.0000,15492.6400,20324.2173,15492.640,5718
BTCUSDT,d,20171222,000000,15514.0300,15699.3400,10961.0000,13326.6100,36076.271175,13326.6100,5718
BTCUSDT,d,20171223,000000,13326.6100,14950.0000,12978.1800,13300.0000,13141.538875,13300.0000,5718
BTCUSDT,d,20171224,000000,13300.0000,13819.9900,11640.0000,13500.0000,28557.534988,13500.0000,5718
BTCUSDT,d,20171225,000000,13500.0000,14300.0000,12708.0000,13699.3400,15748.207607,13699.3400,5718
BTCUSDT,d,20171226,000000,13699.3400,16050.0000,13533.0000,15689.0100,15034.668104,15689.0100,5718
BTCUSDT,d,20171227,000000,15709.9800,16498.0500,14200.1500,15459.9900,14959.864723,15459.9900,5718
BTCUSDT,d,20171228,000000,15459.9700,15539.9900,13150.0000,14182.1100,21717.858014,14182.1100,5718
BTCUSDT,d,20171229,000000,14199.1400,14981.0000,13850.0000,14378.9000,18072.008116,14378.9000,5718
BTCUSDT,d,20171230,000000,14378.9900,14398.8500,11750.0000,12440.0100,19221.158039,12440.0100,5718
BTCUSDT,d,20171231,000000,12345.1000,14050.1100,12149.9800,13716.3600,11768.989718,13716.3600,5718
BTCUSDT,d,20180101,000000,13715.6500,13818.5500,12750.0000,13380.0000,8609.915844,13380.0000,5718
BTCUSDT,d,20180102,000000,13382.1600,15473.4900,12890.0200,14675.1100,20078.092111,14675.1100,5718
BTCUSDT,d,20180103,000000,14690.0000,15307.5600,14150.0000,14919.5100,15905.667639,14919.5100,5718
BTCUSDT,d,20180104,000000,14919.5100,15280.0000,13918.0400,15059.5400,21329.649574,15059.5400,5718
BTCUSDT,d,20180105,000000,15059.5600,17176.2400,14600.0000,16960.3900,23251.491125,16960.3900,5718
BTCUSDT,d,20180106,000000,16960.3900,17143.1300,16011.2100,17069.7900,18571.457508,17069.7900,5718
BTCUSDT,d,20180107,000000,17069.7900,17099.9600,15610.0000,16150.0300,12493.125558,16150.0300,5718
BTCUSDT,d,20180108,000000,16218.8500,16322.3000,12812.0000,14902.5400,26600.609912,14902.5400,5718
BTCUSDT,d,20180109,000000,14902.5400,15500.0000,14011.0500,14400.0000,14315.004253,14400.0000,5718
BTCUSDT,d,20180110,000000,14401.0000,14955.6600,13131.3100,14907.0900,17411.001655,14907.0900,5718
BTCUSDT,d,20180111,000000,14940.0000,14968.6800,11400.0000,13238.7800,33554.723751,13238.780,5718
BTCUSDT,d,20180112,000000,13238.7600,14109.7800,12500.0000,13740.0100,16417.162137,13740.0100,5718
BTCUSDT,d,20180113,000000,13749.9500,14580.0000,13706.1500,14210.0000,12221.508528,14210.000,5718
BTCUSDT,d,20180114,000000,14210.0000,14339.5000,12569.2000,13474.9900,17017.894329,13474.990,5718
BTCUSDT,d,20180115,000000,13477.9800,14249.9900,13147.7900,13539.9300,14652.094705,13539.9300,5718
BTCUSDT,d,20180116,000000,13500.0000,13542.9300,9035.0000,10900.0000,63401.169175,10900.0000,5718
BTCUSDT,d,20180117,000000,10899.9900,11680.9900,9037.9400,10988.7900,72331.796646,10988.790,5718
BTCUSDT,d,20180118,000000,10972.5900,11878.8200,10435.3300,10961.9700,48464.434937,10961.9700,5718
BTCUSDT,d,20180119,000000,10960.0000,11795.0000,10360.0000,11474.9800,34129.375421,11474.980,5718
BTCUSDT,d,20180120,000000,11474.9800,13099.0000,11412.4500,12799.9400,28768.857827,12799.9400,5718
BTCUSDT,d,20180121,000000,12799.8000,12799.8000,10965.0000,11530.0000,41379.773426,11530.000,5718
BTCUSDT,d,20180122,000000,11530.0000,11926.3500,9900.2400,10760.0500,43752.606791,10760.050,5718
BTCUSDT,d,20180123,000000,10760.0500,11399.0000,9905.0000,10799.1800,37473.922552,10799.1800,5718
BTCUSDT,d,20180124,000000,10799.1400,11570.4800,10500.0000,11349.9900,27158.587762,11349.9900,5718
BTCUSDT,d,20180125,000000,11349.9600,11794.0500,10950.2100,11175.2700,20839.954183,11175.2700,5718
BTCUSDT,d,20180126,000000,11184.7000,11643.0000,10311.1500,11089.0000,33056.87196,11089.0000,5718
BTCUSDT,d,20180127,000000,11089.0000,11650.0000,10842.6900,11491.0000,18860.768345,11491.0000,5718
BTCUSDT,d,20180128,000000,11499.9800,12244.0000,11408.0000,11879.9500,16887.339524,11879.9500,5718
BTCUSDT,d,20180129,000000,11879.9500,11975.0200,11139.5500,11251.0000,14170.377538,11251.0000,5718
BTCUSDT,d,20180130,000000,11250.1100,11308.4200,9900.0000,10237.5100,25554.372946,10237.5100,5718
BTCUSDT,d,20180131,000000,10230.0000,10425.8500,9700.0000,10285.1000,18015.956805,10285.1000,5718
BTCUSDT,d,20180201,000000,10285.1000,10335.0000,8750.9900,9224.5200,33564.764311,9224.5200,5718
BTCUSDT,d,20180202,000000,9224.5200,9250.0000,8010.0200,8873.0300,49971.626975,8873.0300,5718
BTCUSDT,d,20180203,000000,8873.0300,9473.0100,8229.0000,9199.9600,28725.000735,9199.9600,5718
BTCUSDT,d,20180204,000000,9199.9600,9368.0000,7930.0000,8184.8100,32014.308449,8184.8100,5718
BTCUSDT,d,20180205,000000,8179.9900,8382.8000,6625.0000,6939.9900,63403.182579,6939.9900,5718
BTCUSDT,d,20180206,000000,6939.6300,7878.0000,6000.0100,7652.1400,100201.500307,7652.1400,5718
BTCUSDT,d,20180207,000000,7655.0200,8476.0000,7150.0100,7599.0000,60778.460497,7599.0000,5718
BTCUSDT,d,20180208,000000,7599.0000,7844.0000,7572.0900,7784.0200,1521.537318,7784.0200,5718
BTCUSDT,d,20180209,000000,7789.9000,8738.0000,7789.9000,8683.9200,20482.910825,8683.9200,5718
BTCUSDT,d,20180210,000000,8683.9300,9065.7800,8120.0000,8533.9800,49381.512653,8533.9800,5718
BTCUSDT,d,20180211,000000,8533.9900,8549.0000,7726.5300,8063.8800,45025.187952,8063.8800,5718
BTCUSDT,d,20180212,000000,8063.8200,8989.0000,8053.0000,8903.0000,41987.85049,8903.000,5718
BTCUSDT,d,20180213,000000,8903.0000,8950.0000,8351.0000,8539.9000,35454.972956,8539.9000,5718
BTCUSDT,d,20180214,000000,8535.1700,9489.6000,8533.0000,9449.9900,40811.952867,9449.990,5718
BTCUSDT,d,20180215,000000,9449.9800,10219.5000,9301.5000,10000.0900,52427.596715,10000.090,5718
BTCUSDT,d,20180216,000000,10000.8900,10323.3700,9666.0000,10159.9800,38161.205974,10159.9800,5718
BTCUSDT,d,20180217,000000,10156.0700,11075.0700,10050.0000,11039.5500,41882.108407,11039.5500,5718
BTCUSDT,d,20180218,000000,11039.5500,11274.0000,10080.0000,10383.4300,61137.380728,10383.430,5718
BTCUSDT,d,20180219,000000,10375.0100,11250.0000,10270.3300,11153.0000,40831.417131,11153.0000,5718
BTCUSDT,d,20180220,000000,11147.1100,11786.0100,11100.5900,11200.9900,48153.354288,11200.990,5718
BTCUSDT,d,20180221,000000,11195.0700,11304.0300,10200.0000,10437.6000,68113.818754,10437.6000,5718
BTCUSDT,d,20180222,000000,10439.0200,10933.4400,9679.0000,9811.0400,67060.166483,9811.040,5718
BTCUSDT,d,20180223,000000,9815.5500,10435.0000,9570.1900,10131.0400,57202.70237,10131.040,5718
BTCUSDT,d,20180224,000000,10131.0400,10496.9700,9352.0000,9694.5100,40888.156299,9694.5100,5718
BTCUSDT,d,20180225,000000,9694.5100,9847.0000,9274.8000,9590.0000,28373.517586,9590.0000,5718
BTCUSDT,d,20180226,000000,9590.0000,10444.3200,9350.0000,10324.0000,34878.292756,10324.0000,5718
BTCUSDT,d,20180227,000000,10321.0000,10870.0000,10121.0000,10569.0400,30705.385123,10569.0400,5718
BTCUSDT,d,20180228,000000,10584.3300,11098.0000,10300.0000,10326.7600,30800.983782,10326.7600,5718
BTCUSDT,d,20180301,000000,10325.6400,11060.4100,10240.0000,10920.0000,25092.55393,10920.0000,5718
BTCUSDT,d,20180302,000000,10923.3600,11200.0000,10770.0000,11039.0000,23910.71009,11039.0000,5718
BTCUSDT,d,20180303,000000,11038.9900,11544.0000,11015.0100,11464.4800,21287.15328,11464.4800,5718
BTCUSDT,d,20180304,000000,11464.4700,11565.0000,11050.0200,11515.0000,17295.918653,11515.0000,5718
BTCUSDT,d,20180305,000000,11515.0000,11710.0000,11415.0100,11454.0000,15144.231063,11454.0000,5718
BTCUSDT,d,20180306,000000,11455.0000,11455.0000,10555.4800,10716.4800,29515.572363,10716.4800,5718
BTCUSDT,d,20180307,000000,10716.4800,10899.0000,9389.3100,9910.0000,50647.67108,9910.0000,5718
BTCUSDT,d,20180308,000000,9910.0000,10099.0000,9060.0000,9271.6400,41109.473226,9271.6400,5718
BTCUSDT,d,20180309,000000,9267.0700,9410.0000,8329.0000,9227.0000,64112.291407,9227.0000,5718
BTCUSDT,d,20180310,000000,9230.0000,9490.0000,8667.0700,8770.2200,37180.012857,8770.2200,5718
BTCUSDT,d,20180311,000000,8770.2200,9740.0000,8450.0000,9533.5700,44325.973386,9533.5700,5718
BTCUSDT,d,20180312,000000,9533.5700,9888.8800,8780.0000,9131.3400,42230.77793,9131.3400,5718
BTCUSDT,d,20180313,000000,9131.3400,9474.0000,8823.0000,9150.0000,40191.409358,9150.0000,5718
BTCUSDT,d,20180314,000000,9151.9200,9333.7800,7900.2800,8170.0000,49708.094108,8170.0000,5718
BTCUSDT,d,20180315,000000,8184.0100,8430.0000,7650.0000,8240.9800,52291.022277,8240.9800,5718
BTCUSDT,d,20180316,000000,8240.9800,8611.6400,7900.0000,8260.0000,38815.409893,8260.000,5718
BTCUSDT,d,20180317,000000,8260.0000,8348.6200,7721.9900,7824.8000,33110.206329,7824.8000,5718
BTCUSDT,d,20180318,000000,7824.0100,8317.4000,7322.0000,8189.9900,59488.231711,8189.990,5718
BTCUSDT,d,20180319,000000,8189.0000,8705.2300,8088.4000,8600.0000,55297.084942,8600.000,5718
BTCUSDT,d,20180320,000000,8595.0100,9050.0000,8280.0000,8909.9800,44865.105835,8909.9800,5718
BTCUSDT,d,20180321,000000,8909.9600,9177.0100,8750.6000,8885.0000,39972.405371,8885.0000,5718
BTCUSDT,d,20180322,000000,8884.8200,9100.0000,8465.1000,8722.9000,40617.556809,8722.900,5718
BTCUSDT,d,20180323,000000,8720.0000,8909.0000,8269.0000,8898.0300,39991.007666,8898.0300,5718
BTCUSDT,d,20180324,000000,8898.0400,8999.9500,8491.0000,8546.8600,35466.609572,8546.860,5718
BTCUSDT,d,20180325,000000,8531.2500,8669.8500,8365.7700,8470.1500,29001.769316,8470.1500,5718
BTCUSDT,d,20180326,000000,8470.1400,8514.8900,7831.0000,8134.2300,44033.59566,8134.230,5718
BTCUSDT,d,20180327,000000,8134.2200,8215.9400,7730.0000,7795.5100,37427.64805,7795.510,5718
BTCUSDT,d,20180328,000000,7795.5100,8109.0000,7728.0000,7949.3000,26401.33167,7949.3000,5718
BTCUSDT,d,20180329,000000,7949.3000,7975.0000,6941.1100,7090.1400,54620.915125,7090.1400,5718
BTCUSDT,d,20180330,000000,7090.1600,7292.4300,6600.1000,6840.2300,65306.031976,6840.2300,5718
BTCUSDT,d,20180331,000000,6840.2400,7223.3600,6777.0000,6923.9100,36868.539087,6923.9100,5718
BTCUSDT,d,20180401,000000,6922.0000,7049.9800,6430.0000,6813.0100,44071.430463,6813.0100,5718
BTCUSDT,d,20180402,000000,6813.0100,7125.0000,6765.0000,7056.0000,32123.560072,7056.0000,5718
BTCUSDT,d,20180403,000000,7063.9700,7520.0000,7011.0100,7405.2100,37787.331811,7405.2100,5718
BTCUSDT,d,20180404,000000,7405.2100,7427.5200,6707.0000,6796.1000,42227.183804,6796.1000,5718
BTCUSDT,d,20180405,000000,6796.1000,6902.0000,6566.6900,6770.7600,39029.73146,6770.7600,5718
BTCUSDT,d,20180406,000000,6770.0000,6850.0000,6500.0000,6601.3900,27455.01192,6601.3900,5718
BTCUSDT,d,20180407,000000,6601.3900,7070.0000,6586.2800,6895.8000,32269.578267,6895.8000,5718
BTCUSDT,d,20180408,000000,6895.8100,7109.1300,6880.0000,7018.0000,21427.673165,7018.0000,5718
BTCUSDT,d,20180409,000000,7011.0400,7185.0000,6611.0000,6782.7200,34078.297206,6782.7200,5718
BTCUSDT,d,20180410,000000,6781.5500,6890.0000,6656.0000,6843.9000,22326.728095,6843.9000,5718
BTCUSDT,d,20180411,000000,6839.5600,6990.0000,6787.0000,6953.7900,23997.871177,6953.7900,5718
BTCUSDT,d,20180412,000000,6953.7800,8012.2300,6743.2000,7923.0000,64861.595987,7923.0000,5718
BTCUSDT,d,20180413,000000,7922.9900,8233.3900,7732.0000,7877.4100,55044.523148,7877.4100,5718
BTCUSDT,d,20180414,000000,7877.4800,8186.0000,7810.0000,7999.0100,31621.286357,7999.0100,5718
BTCUSDT,d,20180415,000000,8004.0000,8429.5400,7999.0200,8355.0000,27946.720444,8355.0000,5718
BTCUSDT,d,20180416,000000,8355.0700,8419.0000,7867.0000,8064.9200,36664.069715,8064.9200,5718
BTCUSDT,d,20180417,000000,8064.9200,8173.7000,7825.4000,7885.0200,32152.603567,7885.020,5718
BTCUSDT,d,20180418,000000,7890.9600,8236.4300,7868.0000,8173.0000,26969.04457,8173.0000,5718
BTCUSDT,d,20180419,000000,8173.9900,8296.0000,8080.0000,8278.0000,27113.847464,8278.000,5718
BTCUSDT,d,20180420,000000,8273.8400,8930.0000,8177.0900,8856.9800,39795.337485,8856.980,5718
BTCUSDT,d,20180421,000000,8852.1200,9035.0000,8565.0000,8915.3100,40872.229909,8915.3100,5718
BTCUSDT,d,20180422,000000,8915.3100,9020.6700,8727.6800,8787.0200,29458.25348,8787.0200,5718
BTCUSDT,d,20180423,000000,8785.7000,8985.0000,8745.0000,8934.0100,25838.114709,8934.010,5718
BTCUSDT,d,20180424,000000,8934.0000,9731.0100,8922.0000,9619.9900,46268.790106,9619.9900,5718
BTCUSDT,d,20180425,000000,9618.9600,9759.8200,8730.0000,8869.9900,81110.037589,8869.990,5718
BTCUSDT,d,20180426,000000,8869.9900,9307.4800,8651.6200,9266.0000,43300.304245,9266.0000,5718
BTCUSDT,d,20180427,000000,9267.0300,9395.0000,8889.0000,8915.3500,37241.347036,8915.350,5718
BTCUSDT,d,20180428,000000,8915.3500,9427.4800,8870.0000,9348.0000,34759.62842,9348.000,5718
BTCUSDT,d,20180429,000000,9348.0000,9570.5100,9163.7400,9419.0000,38149.850035,9419.0000,5718
BTCUSDT,d,20180430,000000,9417.0400,9458.6400,9124.9900,9246.0100,35002.033875,9246.0100,5718
BTCUSDT,d,20180501,000000,9246.0100,9248.9900,8800.4900,9071.4800,41018.463633,9071.4800,5718
BTCUSDT,d,20180502,000000,9071.4800,9268.0000,8970.2000,9247.8400,26123.543961,9247.8400,5718
BTCUSDT,d,20180503,000000,9247.8100,9844.0000,9168.4000,9750.0000,38768.388288,9750.0000,5718
BTCUSDT,d,20180504,000000,9750.0000,9830.0400,9520.8500,9713.9900,28681.588879,9713.9900,5718
BTCUSDT,d,20180505,000000,9714.0000,10020.0000,9682.0000,9864.0000,24990.018345,9864.0000,5718
BTCUSDT,d,20180506,000000,9863.9900,9970.0000,9417.0300,9659.0100,27690.351559,9659.0100,5718
BTCUSDT,d,20180507,000000,9661.0200,9689.6700,9181.0000,9365.0000,33787.640012,9365.0000,5718
BTCUSDT,d,20180508,000000,9365.0000,9475.7000,9060.5400,9187.5600,25533.831889,9187.5600,5718
BTCUSDT,d,20180509,000000,9178.0000,9390.0000,8965.0000,9310.0000,25673.524899,9310.0000,5718
BTCUSDT,d,20180510,000000,9310.0000,9395.1200,8970.0000,9002.2000,25055.063718,9002.2000,5718
BTCUSDT,d,20180511,000000,9002.2100,9016.8000,8341.0000,8400.0000,48227.048061,8400.0000,5718
BTCUSDT,d,20180512,000000,8405.9400,8646.8800,8153.0000,8465.9400,40241.32081,8465.9400,5718
BTCUSDT,d,20180513,000000,8475.4400,8763.3600,8298.0000,8679.7100,25632.869362,8679.7100,5718
BTCUSDT,d,20180514,000000,8679.7100,8879.9900,8277.0000,8663.3400,37389.666533,8663.3400,5718
BTCUSDT,d,20180515,000000,8663.3700,8859.9900,8401.3000,8462.0000,28126.956136,8462.0000,5718
BTCUSDT,d,20180516,000000,8462.0000,8488.0000,8083.0100,8330.0000,31130.718908,8330.0000,5718
BTCUSDT,d,20180517,000000,8330.0000,8464.0000,7979.0000,8041.4600,25439.844799,8041.4600,5718
BTCUSDT,d,20180518,000000,8038.8200,8273.2100,7911.9000,8239.8100,23476.158251,8239.8100,5718
BTCUSDT,d,20180519,000000,8238.0100,8390.8000,8095.7300,8233.4900,17193.424276,8233.490,5718
BTCUSDT,d,20180520,000000,8233.4900,8609.0000,8163.9000,8526.9800,19957.057109,8526.9800,5718
BTCUSDT,d,20180521,000000,8526.9700,8595.3100,8305.0000,8381.2400,21516.596486,8381.240,5718
BTCUSDT,d,20180522,000000,8386.8900,8400.1800,7935.1100,7977.1100,23710.902858,7977.110,5718
BTCUSDT,d,20180523,000000,7977.1200,8031.9000,7425.0000,7501.9500,42910.666774,7501.9500,5718
BTCUSDT,d,20180524,000000,7501.9500,7730.7300,7266.9900,7575.0100,37845.446595,7575.0100,5718
BTCUSDT,d,20180525,000000,7578.9900,7649.5500,7308.1500,7457.0000,26739.95664,7457.000,5718
BTCUSDT,d,20180526,000000,7456.9900,7620.0000,7300.0000,7333.9600,19464.086071,7333.9600,5718
BTCUSDT,d,20180527,000000,7334.0000,7400.0000,7231.1100,7338.9900,18706.945515,7338.990,5718
BTCUSDT,d,20180528,000000,7338.9900,7437.0000,7058.0200,7099.0000,27219.438963,7099.0000,5718
BTCUSDT,d,20180529,000000,7099.0000,7540.0000,7032.9500,7461.2900,39407.21183,7461.290,5718
BTCUSDT,d,20180530,000000,7467.9800,7569.0000,7260.5000,7375.9600,32041.583623,7375.960,5718
BTCUSDT,d,20180531,000000,7382.0700,7699.0000,7327.5100,7485.0100,30776.063102,7485.0100,5718
BTCUSDT,d,20180601,000000,7485.0100,7608.5500,7355.5400,7521.0100,28259.124078,7521.0100,5718
BTCUSDT,d,20180602,000000,7521.0100,7697.3300,7437.0000,7640.0300,26720.690219,7640.0300,5718
BTCUSDT,d,20180603,000000,7636.8100,7786.6900,7600.0000,7714.2600,27505.158951,7714.2600,5718
